影院名称,影院专资,所属城市
台州星轶STARX影城（玉环吾悦广场旗舰店）,33067101,台州
海城市新东方国际影城,21030331,鞍山
中影超达影城（龙水金帝店）,21030341,鞍山
千渭星空国际影城,61033301,宝鸡
信院影城,14240801,晋中
龙游全众影城,33118301,衢州
普安嘉禾影院,52230801,黔西南
泰阖影城,22042201,四平
林芝数字影城,54262101,林芝
华翼国际影城,15031801,鄂尔多斯
天悦影城（东贸西街）,13027301,保定
华联影城（通州激光影院）,11081571,北京
大地院线珠江摩尔店（CL全景超级影院）,11131591,北京
完美云太狼影城,11051631,北京
米瑞酷影城平谷店（杜比全景声厅特价）,11161641,北京
CGV影城（天宫院凯德店）,11140641,北京
奥兰环球影城（望京方恒购物中心一店）,11051611,北京
奥兰环球影城（望京方恒购物中心二店）,11051621,北京
橙天国际影城（悦城店）,13074001,沧州
103电影公园昌吉店,65230161,昌吉
常州嘉华影城（西夏墅店）,32046311,常州
幸福蓝海豪生影城,32046411,常州
卢米埃影城（西宸天街杜比全景声激光店）,51016361,成都
CGV影城（龙泉IMAX店）,51016371,成都
博纳国际影城成都盐市口店,51016391,成都
SPARK CINEMAS 晟悦影城（汇锦店）,51016381,成都
成都耀莱成龙影城（新津店）,51016421,成都
日不落影城（富华店）,13043101,承德
渭源县新视界影院,62070701,定西
曲阳县凯嘉影院,13026001,保定
黎城影院,14053061,长治
神画MEC影城（江山东方广场店）,33112911,衢州
神画巨幕影城（常山东方广场店）,33112801,衢州
UME影城（宝鸡行政中心店）,61033201,宝鸡
莱纳龙域影城(昌发展万科广场店),11131531,北京
北京苏宁影城慈云寺店,11051691,北京
天玖国际影城,33018821,杭州
广州中影国际影城（金沙洲店）,44002041,广州
华士达影城（浦航店）,31117101,上海
春天国际影城（中庚漫游城杜比全景声店）,31117001,上海
SFC上影竞衡八八影城（金山店）,31153101,上海
上海馨乔环球国际影城明中广场店,31165601,上海
华夏巨幕影城美兰湖店,31196301,上海
红星电影世界上海越界世博店,31012601,上海
东方明珠CINEX,31135101,上海
英皇电影城(英皇集团中心IMAX店),11051461,北京
新影联·东申影城（贵友店）,11051491,北京
华联影城（公益西桥杜比全景声）,11071541,北京
京南卫星电影城,11141581,北京
中影星美国际影城（天通苑店）,11131661,北京
中影CFR国际影城（望京万科时代中心店）,11051671,北京
耀莱成龙影城（玉泉山店）,11061681,北京
观华国际影城（十里堡店）,11051711,北京
广州市天逸国际影院,44001871,广州
中都影城(克洛维店),44001961,广州
中影天川国际影城（永泰店）,44002001,广州
北京路飞扬影城IMAX店,44002201,广州
金逸激光影城（基盛万科里HeyLED店）,44002401,广州
FUN范影城（燕塘·杜比巨幕）,44002301,广州
星天地国际影城,44003101,广州
金逸影城（光美新塘杜比全景声店）,44003701,广州
中影南方侨建御溪谷影城,44004001,广州
广州Wone喜航影城(海珠万科里店),44005001,广州
古时代·国际影城,44005401,广州
黄埔古村巨幕影城（黄埔古港店）,44002011,广州
中影国线影城花都店,44002031,广州
嘉莱影乐汇(白云安华汇店),44002051,广州
佰合兆影城（岗顶店）,44002111,广州
CGV影城(北京路4DX店),44002081,广州
金逸影城(白云万象汇IMAX店),44002121,广州
中影凤凰影城（永泰店）,44002091,广州
期遇·逸电影城(易发街新大新店),44002141,广州
博纳国际影城(花都店),44002151,广州
中影南方影城（南沙华汇店）,44002131,广州
金逸影城(增城誉山店),44002161,广州
CGV影城(万胜围4DX店),44002171,广州
左岸国际影城 (黄石店),44002181,广州
哈艺巨幕影城(祈福俱乐部店),44002211,广州
中影佰纳影城DMAX（锦绣广场店）,44002221,广州
金逸·永汉影城(荔胜广百广场IMAX店,44002231,广州
无瑕时代影城（合汇广场店）,44002241,广州
美亚IMAX激光影城（云门店）,44002261,广州
左岸国际影城(南沙店),44002271,广州
华夏影城江夏店（杜比全景声巨幕）,42019521,武汉
维佳银兴国际影城（盘龙城店）,42019531,武汉
唐阁影城（武汉黄陂店）,42019611,武汉
春天国际影城（未来城激光店）,42019621,武汉
武汉当代银兴影城,42019651,武汉
德信影城武汉金域华府店,42019671,武汉
峨影1958·亲橙里,33018831,杭州
万象影城（杭州萧山万象汇店）,33018851,杭州
保利国际影城（杭州余杭店）,33018491,杭州
德信影城九堡联创公园店,33018881,杭州
瓶窑嘉博国际影城,33017731,杭州
华曼乐影国际影城,33017761,杭州
上影艺能影院,33017771,杭州
至潮影城（星尚发展大厦店）,33017791,杭州
叮咚星球影城（原灯塔乐天城店）,33017811,杭州
众汇国际影城,33017821,杭州
美纳影城（桃源小镇店）,33017831,杭州
万航影城大板桥店,53018001,昆明
九州森美国际影城（昆明置信广场店）,53018301,昆明
华谊兄弟影院昆明金地店,53018401,昆明
嵩明艾尚影城,53018501,昆明
天幕新彩云影城（杜比全景声巨幕店）,53018601,昆明
星轶STARX影城（五华吾悦广场旗舰店）,53018701,昆明
横店电影城（横影巨幕S-PLUS好悦天地店）,53018901,昆明
大光明杜乐丽VIP影城,53018801,昆明
红星电影世界（天津和平华开城店）,12011121,天津
保利国际影城天津玫瑰湾店,12101131,天津
天津光耀华纳影城,12111141,天津
大地影院（天津秀谷商业广场）,12071151,天津
天津优加国际影城,12231151,天津
乐奇国际影城(天津店),12121161,天津
保利万和CFR影城(和悦汇DOLBY ATMOS店),12031171,天津
保利万和CFR国际影城（中北物美店）,12111181,天津
新影联长天影城（大港店·特惠包场）,12091191,天津
天津中影泰得影城（气象台路店）,12031211,天津
深圳市新南国影城（中信店）,44012551,深圳
中影星美巨幕影城（坂田佳华店）,44012711,深圳
万象影城（布吉万象汇IMAX店）,44012701,深圳
英皇电影城深圳东海缤纷店,44012691,深圳
万豪4KMAX巨幕影城,44012731,深圳
中影星美国际影城（龙岗万科里店）,44012741,深圳
华谊兄弟影院（方大城店）,44012761,深圳
中影德金影城（百佳华松岗店）,44012821,深圳
CINESKY新天影院 双IMAX,44012831,深圳
中影泰得影城（蛇口花园城店）,44012871,深圳
中影国线影城（坑梓友田万家3楼）,44012921,深圳
中影星火影城,44012911,深圳
上影盛泰国际影城,44012931,深圳
星河寰宇IMAX影城（星河WORLD店）,44012971,深圳
万象影城（深圳湾万象城旗舰店）,44012981,深圳
星河寰宇影城（龙岗吉祥店）,44013021,深圳
中影半岛国际影城（杜比全景声巨幕）,44013011,深圳
奥斯卡国际影城（黔江店）,50140011,重庆
海尚明珠影城,50270051,重庆
完美世界影城(爱融荟城杜比全景声巨幕店),50120331,重庆
牡丹电影城,50310021,重庆
万象影城（重庆弹子石万象汇IMAX激光店）,50080151,重庆
保利万和国际影城（时代金街店）,50340071,重庆
华熙LIVE·鱼洞·华熙国际影城,50130161,重庆
先锋艺术影院,50080161,重庆
华夏星光影城（双碑店）,50060181,重庆
栗子国际影城,50020121,重庆
白沙冠彦国际影城,50160071,重庆
UVB影城（九街商圈店）,50050081,重庆
巴山印象影城,50290021,重庆
白沙时代影城（巨幕店）,50160081,重庆
澳洲国际影城,50020131,重庆
CIH影城（荣昌店）,50260051,重庆
保利万和影城（丰都电信大楼店）,50300041,重庆
重庆上影星耀影城大足龙水店,50250061,重庆
金逸影城（重庆开州店）,50340081,重庆
金逸影城（观月店）,50120361,重庆
新幕影城（杨家坪中迪广场店）,50070211,重庆
酉阳汇龙影城,50420031,重庆
重庆利美华胤巨幕影城,50060211,重庆
潼南影城,50230041,重庆
重庆巴滨一号汽车影院,50130171,重庆
光辉世纪影城空港店,50120371,重庆
CFG重影两江影院,50120381,重庆
保利万和国际影城江豪店,50010191,重庆
保利万和国际影城壹街店,50040081,重庆
UME影城（重庆綦江店）,50220061,重庆
薛店奥斯卡影城,41011231,郑州
奥斯卡星影院（星光城店）,41011261,郑州
华谊兄弟影院（万科·美景龙堂店）,41011271,郑州
中影国际影城（嵩山路邻里中心店）,41011301,郑州
中影星美国际影城（睿达广场店）,41011321,郑州
寰耀杜比激光巨幕影城（郑州1908店）,41011331,郑州
泰禾影城郑州景文百货店,41011341,郑州
奥斯卡金成时代影城,41011361,郑州
新郑奥斯卡影城新郑故里店,41011371,郑州
银兴国际影城南阳路店,41011391,郑州
CGV影城(正弘城IMAX店),41011431,郑州
悦时空激光影城（帝湖百货店）,41011421,郑州
香港嘉纳国际影城（亚星淘气堡店）,41011451,郑州
新郑中影激光影城,41011441,郑州
奥斯卡硅谷国际影城（全激光影城）,41011461,郑州
春天国际影城（锦艺城杜比激光双巨幕店）,41011471,郑州
郑州奥斯卡光合VIP影城,41011481,郑州
登封好莱坞国际影城,41011491,郑州
郑州奥斯卡又一城影城,41011281,郑州
中影泰得影城西安绿地店,61011141,西安
华夏优加影城（长和国际店）,61011151,西安
长安国际影城（上和广场店）,61011211,西安
西安SKP影城,61011221,西安
开顿兰岛巨幕影城,61011251,西安
西安花雨时光数字影城,61011281,西安
SFC上影影城（西安大融城店）,61011271,西安
博纳国际影城西安大悦城IMAX店,61011291,西安
中都影城（人人乐店）,61011321,西安
华夏优加影城钟楼店,61011331,西安
至尚嘉华影院,61011341,西安
卢米埃IMAX影城（曲江创意谷杜比全景声店）,61011351,西安
西安新娱国际影城（浐灞半岛店）,61011361,西安
中影幸福里影城,61011371,西安
平度新世纪影城,37037381,青岛
联富国际影城（月宫店）,37037401,青岛
金奥星光影城科技街店,37037391,青岛
万象影城（青岛城阳万象汇店）,37037411,青岛
青岛西海岸影城（中德生态园店）,37037431,青岛
青岛新影联国际影城（丽达ALPD激光店）,37037441,青岛
艾尚乐汀艺术影城,37037461,青岛
石家庄金熊国际影城（益东店）,13011071,石家庄
石家庄华夏国际影城（宏基店）,13011081,石家庄
中都影城（西王悦享天地店）,13011091,石家庄
七星电影城灵寿店,13011111,石家庄
万象影城（石家庄万象城IMAX激光店）,13011121,石家庄
金棕榈国际影城辛集北国店,13011131,石家庄
石家庄耀莱成龙影城（水世界店）,13011151,石家庄
石家庄威丽斯影城华强店,13011161,石家庄
金棕榈巨幕影城藁城北国店,13011171,石家庄
石家庄美嘉美国际影城（高邑店）,13011181,石家庄
石家庄网尚魔杰电竞影院,13011211,石家庄
嘉凯影城（石家庄御景半岛店）,13011191,石家庄
中影星艺影城,44131351,佛山
嘉宏影城（乐平三江店）,44131371,佛山
中影世博国际影城,44131421,佛山
烽禾影城（珍丰广场店）,44131451,佛山
环球国际影城（激光DMAX店）,44131471,佛山
佛山左岸影城（桂城店）,44131481,佛山
金逸影城（顺德彩虹IMAX店）,44131521,佛山
星耀国际影城,44131491,佛山
华夏星汇影城,44131511,佛山
中影泰得影城（佛山印象城店）,44131531,佛山
左岸影城（佛山容桂店）,44131551,佛山
鼎旺影院(4K.LASER-MAX陈村店),44131561,佛山
中影华纳国际影城新凯广场店,44131571,佛山
中影星美国际影城（大厂店）,32019301,南京
幸福蓝海欢享影城（万象都荟店）,32019311,南京
幸福蓝海国际影城（南京佳源CGS中国巨幕店）,32019341,南京
幸福蓝海国际影城(燕子矶招商花园城IMAX店）,32019361,南京
蓝海巨幕影城（江广创艺工场店）,32019391,南京
幸福蓝海国际影城(溧水IMAX店）,32019381,南京
大华大戏院（大桥南路店）,32019401,南京
金逸影城（溧水时代广场IMAX店）,32019411,南京
幸福蓝海国际影城(绍兴柯桥店）,33056601,绍兴
至潮影城（袍江世纪东街店）,33056801,绍兴
诸暨西施影城,33056502,绍兴
绍兴袍江广场店,33056901,绍兴
润扬时代巨幕影城,33057001,绍兴
横店电影城（郧阳店）,42093301,十堰
华熙国际影城,51016181,成都
中影星美国际影城城北橡树林店,51016251,成都
成都晟嘉国际影城（中海右岸环宇坊店）,51016291,成都
上影国际影城瑞安城中汇店,51016321,成都
鑫苑星空影城(巨幕店),51016331,成都
幸福蓝海国际影城（成都仁和新城IMAX店）,51016341,成都
中影海润巨幕影城（成都金堂店）,51016351,成都
中影千幕影城（新津店）,51016411,成都
保利万和国际影城（中和店）,51016431,成都
太平洋影城（大丰店）,51016441,成都
横店电影城（新都大丰店）,51016451,成都
中影泰得影城（新希望店）,51016491,成都
成都沃美影城（春熙路店）,51016511,成都
PIX像素电影城（建设路店）,51016481,成都
团结星光电影城,51016471,成都
太平洋影城（彭州丹郡兰庭店）,51016551,成都
至潮影城(总府路春熙商汇广场店),51016541,成都
逸都嘉华影院（彭州南部新城店）,51016521,成都
澄园国际影城,51016531,成都
中影泰得影城（双流店）,51016571,成都
左岸国际影城（中和店）,51016581,成都
保利万和国际影城（西河博林广场店）,51016591,成都
新都浍巨幕激光影城（法库店）,21011041,沈阳
映视界华影国际影城,21011071,沈阳
电影公元影城（玖伍文化店）,21011081,沈阳
盈日国际影城铁西店,21011211,沈阳
保利国际影城沈阳K11店,21011221,沈阳
万汇影城,21011231,沈阳
至潮影城（太原街印象城店）,21011241,沈阳
